time, rot x, rot y, rot z, accel x, accel y, accel z
2.788608762, -1.0305344, 3.908397, -0.55725193, 5.859375, 49.804688, 1010.2539
2.789961347, 1.389313, -1.8778626, 1.4427481, 12.207031, 57.617188, 1020.9961
2.791261594, 1.6641221, -0.29007635, 2.572519, -1.4648438, 43.945313, 1000.4883
2.79248486, 1.70229, 0.15267175, 1.7251909, -1.4648438, 51.757813, 1013.6719
2.79373626, -0.99236643, 4.145038, -2.2824428, 8.7890625, 42.48047, 1019.53125
2.794936197, 1.0229008, -1.1603054, 0.5954198, 11.71875, 49.316406, 1020.5078
2.796139812, -1.6870229, 2.5877862, -2.2137403, 6.3476563, 51.26953, 1015.1367
2.797381241, -1.3129771, -0.54198474, -0.10687023, 0.9765625, 56.640625, 999.5117
2.798628737, 1.5725191, 1.3435115, 2.3740458, 1.4648438, 41.503906, 1017.08984
2.799832855, -0.27480915, 1.8778626, -1.832061, 8.300781, 60.546875, 1001.9531
2.801064932, 1.2671756, -0.35114503, 1.8091604, 16.113281, 52.734375, 1014.16016
2.802281806, -0.17557251, -2.816794, 1.6335878, 10.7421875, 35.64453, 996.09375
2.803532149, 0.27480915, 2.7633588, -1.9541985, 8.300781, 49.804688, 1016.1133
2.804731141, 2.29771, 0.3053435, 2.2442749, 17.578125, 39.55078, 1020.5078
2.805954593, -0.26717559, 1.5114504, -2.3587787, 7.8125, 40.527344, 1013.6719
2.807260451, -1.2748091, 0.38931298, 1.4198474, 9.765625, 53.710938, 1009.7656
2.808505939, -1.4351145, 1.4503816, -1.908397, 15.136719, 53.222656, 1012.20703
2.809726464, 0.5496183, 0.77862597, 2.832061, 7.3242188, 56.152344, 1018.0664
2.810957927, -2.053435, -0.13740458, 1.1526718, 14.160156, 38.085938, 1009.7656
2.812146458, 0.32061067, 2.5801528, 1.8167939, 17.578125, 48.339844, 1014.16016
2.813376146, 3.1374047, 2.8396947, 3.687023, 20.019531, 58.10547, 1014.16016
2.814610246, -0.46564886, 0.099236645, -0.8015267, 17.089844, 42.48047, 1012.6953
2.81585742, 0.40458015, -1.8244275, -0.55725193, 12.6953125, 42.48047, 1015.1367
2.817062791, -2.427481, 2.4961832, 1.6946565, 9.765625, 48.828125, 1004.39453
2.81828143, -1.4427481, 1.7328244, -3.8244274, 11.230469, 29.296875, 1011.23047
2.819530199, 1.9312977, -0.70229006, 3.259542, -7.3242188, 43.45703, 1014.16016
2.820730601, -1.4503816, 0.6793893, 0.35877863, -4.8828125, 43.45703, 1005.8594
2.8219569780000002, 2.2137403, 3.664122, 1.8396946, 2.9296875, 50.78125, 1008.3008
2.823261193, 2.923664, 0.7557252, 2.053435, 10.253906, 53.710938, 1009.27734
2.824506204, 0.7480916, 1.0076336, 1.4656489, 18.554688, 37.109375, 1014.16016
2.825726265, -1.7938931, 2.1603053, 1.6870229, 11.230469, 50.78125, 1008.78906
2.826936651, 1.7862595, -1.3664122, 3.7328243, 5.859375, 34.179688, 1015.625
2.828153466, -1, 2.0839694, -3.7480917, 3.90625, 43.945313, 1004.39453
2.82939834, -0.84732825, 1.3129771, 0.28244275, 11.71875, 52.734375, 1002.9297
2.830585531, 1.648855, -1.0763359, -1.3282443, 1.953125, 52.734375, 1001.46484
2.831836197, -2.5419848, 1.2519084, -2.076336, 8.7890625, 41.015625, 1018.5547
2.833091768, 0.73282444, 1.1145039, 3.5038168, 6.8359375, 49.316406, 1010.2539
2.834304437, 2.5114503, 0.96183205, 0.5801527, 14.160156, 48.339844, 1016.60156
2.835511691, 0.6793893, 0.4427481, 0.648855, -2.9296875, 44.433594, 1005.8594
2.836732412, 1.6412214, -1.129771, 2.3053436, 8.7890625, 47.851563, 1012.6953
2.837954983, -1.3358779, 4.1297708, -1.0839695, 1.4648438, 45.898438, 1018.0664
2.839279776, -0.7557252, 3.2824428, -0.33587787, 8.7890625, 59.08203, 1012.20703
2.840485643, -1.2748091, 0.64122134, -2.961832, 15.136719, 69.82422, 1005.3711
2.841707278, 0.26717559, -1.9770992, 1.4580153, 18.066406, 51.757813, 1007.8125
2.842970964, -2.8854961, 3.9694657, 0.8015267, 15.136719, 48.828125, 1019.04297
2.844176113, 0.33587787, -2.259542, 0.9847328, 24.902344, 50.78125, 1007.3242
2.845381363, 0.5954198, 4.335878, -0.8549618, 12.207031, 42.48047, 1014.16016
2.846517124, -0.3816794, 3.7328243, -1.2519084, 5.859375, 43.945313, 1010.7422
2.847832568, 1.3664122, -2.5648854, 1.778626, 7.3242188, 55.664063, 1005.8594
2.849065514, 0.57251906, 1.5648855, -2.1450381, 2.4414063, 47.36328, 1015.1367
2.850311625, 0.40458015, -0.610687, 1.129771, 19.042969, 46.38672, 1008.3008
2.851506194, 0.17557251, -2.335878, 2.465649, 12.207031, 41.015625, 1010.2539
2.852730249, -2.2442749, 3.3282442, -3.0229008, 15.136719, 49.804688, 1000
2.853958954, 2.5496182, -3.9007633, 3.0152671, 0.48828125, 42.48047, 1008.78906
2.855261947, 0.9694657, -1.8549619, -0.6259542, 7.8125, 44.433594, 1001.46484
2.856505043, -1.7557251, 2.076336, -1.3358779, 5.859375, 47.36328, 1022.46094
2.857704818, -2.259542, 1.1832061, -3.70229, 22.949219, 43.45703, 1006.34766
2.858937766, 1.5419847, 1.4885496, 2.038168, 12.207031, 46.38672, 1025.3906
2.860189534, -2.1145039, -0.28244275, 0.091603056, 3.90625, 53.222656, 1007.3242
2.861382245, 0.8778626, 0.4274809, 1.0305344, 15.625, 43.945313, 1016.1133
2.862607653, 2.778626, 0.70229006, 4.0076337, 11.71875, 46.875, 1011.71875
2.863833192, 0.24427481, 2.4122138, 0.3740458, 17.578125, 55.664063, 1015.1367
2.865060917, 0.47328246, 0.39694658, 0.08396947, 12.207031, 43.945313, 1026.8555
2.866282918, -0.2977099, 2.076336, -0.29007635, 9.277344, 54.6875, 1015.1367
2.867482081, -1.0610687, 1.351145, -0.091603056, 16.113281, 47.36328, 1006.34766
2.868749104, 2.8625953, 2.0076337, 0.022900764, 7.3242188, 40.039063, 1004.39453
2.8699545239999997, -0.57251906, -0.519084, 0.86259544, 14.6484375, 48.339844, 1004.8828
2.871259457, -1.1984733, 0.99236643, -2.8549619, 9.277344, 38.57422, 1013.1836
2.872468028, 1.2137405, 1.0839695, 3.2671757, 5.3710938, 40.039063, 1001.46484
2.873733181, 0.5496183, 0.48854962, -0.7633588, 10.7421875, 41.503906, 1012.20703
2.874927317, -0.57251906, -0.7251908, -0.2977099, 18.554688, 50.29297, 1020.5078
2.876162403, -0.23664123, 1.1984733, 2.6183207, 12.6953125, 41.015625, 1013.6719
2.8773799909999997, -2.0610688, 1.2824427, -1.1603054, 8.7890625, 44.433594, 1021.4844
2.878544211, -1.9541985, 3.6793892, 0.022900764, 14.160156, 45.410156, 1015.625
2.879788355, 1.1908396, 0.58778626, 0.6870229, 14.160156, 54.6875, 1005.8594
2.8810626040000002, -0.022900764, 0.3053435, -0.97709924, 14.160156, 44.921875, 1004.8828
2.882282109, 2.4351146, 0.41221374, 2.9312978, 9.277344, 47.36328, 1007.8125
2.883537284, 1.0687023, -0.20610687, 3.091603, 9.765625, 45.898438, 1009.27734
2.884731756, -1.5648855, 0.9847328, -0.77099234, 15.625, 47.851563, 1005.8594
2.885956802, 1.8015267, -1.2900764, 0.5954198, 11.71875, 46.875, 1014.16016
2.887261316, -0.15267175, 0.40458015, 2.3587787, 9.765625, 56.640625, 1020.01953
2.88848181, -1.0839695, 1.0229008, 0.9847328, 18.554688, 49.804688, 1020.01953
2.889705668, -2.6717558, 1.3358779, -1.3282443, 8.300781, 56.640625, 1014.64844
2.890973522, -0.2519084, -1.0458015, 0.6183206, 8.300781, 51.26953, 1004.39453
2.892156596, -0.9465649, 1.8549619, -0.9160305, 15.625, 48.339844, 1009.7656
2.893375387, 2.40458, -0.18320611, 1.9389313, 10.7421875, 48.828125, 1018.0664
2.894605587, 2.442748, -3.1450381, 2.816794, 6.8359375, 38.085938, 1008.3008
2.895858143, -2.0992367, -1.091603, -0.648855, 25.878906, 48.828125, 1004.8828
2.897060956, 1.3282443, 0.6946565, 2.4885497, 15.625, 46.875, 1004.8828
2.898281585, -0.57251906, 1.9007634, 0.7557252, 3.90625, 48.828125, 1011.23047
2.899493928, -1.3740458, 0.90076333, -3.5801528, 21.484375, 38.57422, 1023.4375
2.900731824, 1.778626, -2.7480917, 1.0610687, 11.71875, 50.78125, 1014.64844
2.901993108, -2.9770992, 1.2519084, 3.7480917, 3.4179688, 42.48047, 1003.41797
2.903259424, 0.3129771, 0.870229, -3.3587787, 21.484375, 44.921875, 1006.83594
2.904482364, 2.6183207, 0.99236643, 3.183206, 18.066406, 55.17578, 1009.7656
2.905705601, 2.183206, -0.17557251, 0.18320611, -3.4179688, 44.921875, 1025.3906
2.90695484, -0.061068702, 1.038168, -0.259542, 6.8359375, 39.55078, 1002.4414
2.908155893, 0.84732825, -0.13740458, 3.4122138, 7.3242188, 39.0625, 1020.5078
2.909383597, -1.221374, 1.038168, -0.022900764, 19.042969, 43.45703, 1020.01953
2.91060592, -1.2366412, -0.17557251, -0.06870229, 5.3710938, 53.222656, 1013.6719
2.911859935, 1.5419847, -0.67175573, 1.7938931, 8.7890625, 39.0625, 1014.64844
2.913065189, -1.4580153, 3.6335878, -0.52671754, 10.7421875, 46.875, 1019.04297
2.914307474, 1.6870229, -0.54198474, 2.335878, 0.48828125, 49.804688, 1008.3008
2.9155396319999998, 1.7633588, -1.0305344, 1.3206106, 0.48828125, 41.992188, 1015.1367
2.916731362, -0.14503817, 2.3053436, 2.2366412, 13.183594, 50.29297, 1013.1836
2.917955518, 2.8854961, 1.610687, -0.19847329, 9.277344, 58.10547, 1006.83594
2.919252636, 0.099236645, -0.46564886, 2.5877862, 1.953125, 38.57422, 1003.90625
2.92050675, -2.8778627, 2.3053436, -1.5648855, 7.8125, 46.38672, 1016.60156
2.921705085, -0.20610687, 4.2061067, -0.29007635, 6.3476563, 51.26953, 1015.1367
2.922936739, 1.8778626, -0.40458015, 3.7328243, 9.765625, 50.29297, 1022.46094
2.924153443, -0.07633588, 2.091603, 0.045801528, 2.9296875, 53.710938, 1013.1836
2.925404233, 1.9465649, -0.26717559, 4.0839696, 0, 53.222656, 1005.8594
2.926605446, -0.16030534, 2.091603, -0.6183206, 10.253906, 36.132813, 1009.27734
2.9278067549999998, -2.1603053, 1.9236641, -1.0076336, 2.4414063, 49.804688, 1009.27734
2.929035958, 0.6335878, -1.4351145, 3.2442749, 10.7421875, 37.109375, 1019.04297
2.930254331, -1.8549619, 2.534351, -2.7480917, -8.7890625, 54.6875, 1001.46484
2.931507371, 1.259542, -1.3587786, 2.351145, 4.3945313, 38.57422, 1009.7656
2.932708433, 1.648855, -0.67175573, 1.4885496, 8.300781, 56.152344, 1007.8125
2.933833181, -1.2137405, 2.664122, -1.4732825, 4.3945313, 45.898438, 997.5586
2.935139097, 0.8091603, -0.870229, 1.167939, 4.3945313, 49.316406, 1005.8594
2.936380695, -1.5496184, 1.8396946, -0.86259544, 5.859375, 46.38672, 1011.71875
2.937602708, -2.29771, 0.27480915, -0.870229, 12.6953125, 41.503906, 997.5586
2.938830249, 1.480916, 0.091603056, -0.3129771, 3.4179688, 59.08203, 994.6289
2.9400390180000002, -1.0839695, 1.6946565, -0.7480916, 20.996094, 38.085938, 1021.97266
2.941307102, 0.41221374, -0.6870229, 2.832061, -1.953125, 49.316406, 1015.625
2.942505528, 1.9541985, -2.206107, 2.1068702, 5.3710938, 37.109375, 1002.9297
2.943732981, -0.8167939, 2.6946564, 1.2824427, 4.3945313, 51.26953, 1017.5781
2.944951887, 0.5114504, 0.6793893, 3.0152671, -4.8828125, 45.410156, 1003.41797
2.946281909, 0.870229, -0.2977099, 1.5343511, 15.625, 47.851563, 1006.83594
2.947484635, -0.8854962, 1.5954199, -0.13740458, 16.113281, 52.734375, 1006.34766
2.948708711, 2.7480917, -2.4732823, 3.2748091, 10.253906, 39.0625, 1004.39453
2.949937337, 1.0152671, 0.32061067, 0.48854962, 12.6953125, 49.804688, 1017.5781
2.951181393, -1.4122137, 2.4351146, 0.22137405, 7.3242188, 56.152344, 1002.9297
2.952380248, 0.9160305, -1.740458, 1.8778626, 13.671875, 60.546875, 1003.90625
2.953608639, -2.4885497, 1.6641221, -2.908397, 15.625, 45.410156, 1014.16016
2.954838059, -0.18320611, 2.519084, 1.4351145, 5.859375, 44.921875, 1010.2539
2.95606852, 0.45801526, -1.221374, 0.96183205, 13.671875, 57.128906, 1006.34766
2.9572842980000003, -1.648855, -2.091603, -3.1984732, 4.8828125, 39.0625, 1007.8125
2.958511574, 0.8167939, -1.3053435, 0.36641222, 10.253906, 64.453125, 1006.83594
2.959731085, 1.3664122, -1.1908396, 4.1374044, 7.8125, 48.828125, 1012.20703
2.960978849, -1.5419847, 0.22900763, 0.7557252, 4.8828125, 58.59375, 1013.6719
2.962255653, 0.4427481, 1.7709924, -0.41984734, 17.578125, 47.851563, 1008.3008
2.9634798, 1.221374, 0.9160305, 2.8015268, 16.601563, 46.38672, 1015.625
2.964743923, -0.60305345, -0.259542, 0.29007635, 6.3476563, 49.804688, 1007.3242
2.96593731, -1.9007634, 0.73282444, 0.8091603, 6.3476563, 53.710938, 1012.6953
2.9671553729999998, 0.8244275, -2.519084, 0.65648854, 5.859375, 36.132813, 1016.60156
2.9684172760000003, -0.19847329, 1.5801526, -0.5038168, 2.4414063, 41.503906, 1000.4883
2.969627795, 2.0687022, -2.5877862, 3.1755726, 16.601563, 56.640625, 1005.8594
2.970830801, 0.78625953, -2.793893, 2.0152671, 8.300781, 56.152344, 1005.8594
2.972035229, -3.1526718, 1.2519084, 0.14503817, 7.3242188, 61.035156, 1021.97266
2.973319643, 1.3129771, 0.49618322, 4.328244, 25.878906, 47.851563, 1018.5547
2.974509194, -0.35877863, -0.6793893, 0.7633588, 17.089844, 41.992188, 1007.3242
2.975730929, -1.1145039, 2.0687022, -0.53435117, 17.089844, 52.246094, 1006.34766
2.97699597, 0.015267176, -1.259542, 1.4427481, 4.3945313, 41.015625, 1015.625
2.978257321, 1.4732825, -2.6335878, 1.3740458, 6.8359375, 55.664063, 1008.78906
2.9794919220000002, 1.2366412, 2.8778627, -1.3740458, 12.207031, 55.664063, 1009.27734
2.980748943, 1.4351145, 1, 3.1068702, 12.6953125, 62.5, 1000.97656
2.981914506, 1.6030535, -2.3816793, 0.2519084, 9.277344, 42.96875, 1006.83594
2.98315687, -1.8091604, 0.8244275, -1.7862595, 15.136719, 52.734375, 995.1172
2.984419789, 1.7328244, 0.45801526, 3.6717558, 7.3242188, 30.761719, 1011.23047
2.985620933, -0.007633588, 0.259542, 0.08396947, 10.253906, 48.339844, 1005.3711
2.9867327599999998, -0.122137405, 0.9847328, -1.091603, 6.8359375, 45.898438, 1010.2539
2.988036962, 1.2671756, 1.9236641, 2.7709923, -3.90625, 64.453125, 1017.08984
2.989242736, -0.5114504, 0.46564886, 0.7633588, 7.3242188, 53.710938, 1015.1367
2.990514699, 3.5496182, -0.6946565, 1.1221374, -0.9765625, 54.19922, 1003.90625
2.991726958, -0.5648855, 3.7480917, -0.6946565, 14.160156, 45.410156, 1006.34766
2.9929328760000002, -1.5877863, 3.0458016, 0.4427481, 9.765625, 50.78125, 1014.64844
2.994155656, 1.8625954, -2.4351146, 0.21374045, 1.953125, 58.59375, 999.5117
2.995421103, -1.5648855, 3.0610688, -0.27480915, 18.066406, 40.039063, 996.09375
2.9966441489999998, 0.8167939, 0.5114504, 1.0076336, 10.7421875, 48.339844, 1002.4414
2.997833653, 0.9236641, -1.4198474, 1.6870229, 2.9296875, 54.19922, 1014.16016
2.999063795, -1.7633588, 1.7633588, -0.03816794, -0.9765625, 47.851563, 1001.46484
3.000269395, 0.99236643, -1.4122137, 2.8625953, 9.277344, 52.734375, 1021.97266
3.001531493, -1.221374, 1.7328244, 0.52671754, 7.8125, 55.17578, 1014.16016
3.002730408, -1.6412214, 2.3053436, -0.40458015, 10.7421875, 41.503906, 1014.64844
3.003961469, 2.0076337, 0.52671754, 0.08396947, 9.765625, 58.10547, 1004.39453
3.005242543, 2.1374047, -0.5954198, 1.961832, 7.8125, 54.6875, 1016.60156
3.006480977, -1.6564885, 2.2671757, -3.9389312, 13.671875, 47.36328, 1015.1367
3.007707849, 0.7557252, -0.870229, 3.572519, 14.6484375, 54.6875, 1023.9258
3.008964001, 1.5038168, 0.48091602, 0.36641222, 2.9296875, 54.19922, 1006.83594
3.010156566, -1.2748091, -0.54198474, -0.740458, 11.230469, 45.410156, 1012.6953
3.011385879, 2.2900763, -0.053435113, 5.2519083, -7.3242188, 41.503906, 1016.1133
3.012595762, -1.7175573, 1.4503816, -0.52671754, 8.300781, 39.0625, 1007.3242
3.013855772, -1.2290076, 1.0229008, 1.4351145, 6.3476563, 46.875, 1018.5547
3.015059508, 0.35114503, -2.091603, 5.885496, 6.8359375, 46.875, 1018.5547
3.016284827, -0.7099237, 0.71755725, -2.1984732, 10.253906, 56.152344, 1006.83594
3.017506521, 1.6030535, -1.0687023, 1.2137405, 14.160156, 51.26953, 1006.34766
3.018773419, 1.8091604, -1.7557251, 2.6335878, 4.3945313, 45.898438, 1003.41797
3.019960951, -0.7251908, 3.6259542, -1.5038168, 6.8359375, 50.29297, 1010.2539
3.021257843, -1.1526718, 1.3129771, 1.6564885, 22.460938, 39.0625, 1004.39453
3.022518759, 3.335878, -0.4427481, -0.3816794, 1.4648438, 49.316406, 1000.4883
3.023708505, -1.0763359, 1.5496184, -2.0458016, 6.8359375, 46.875, 1022.9492
3.024930597, -0.22137405, 0.23664123, 0.015267176, 4.8828125, 50.78125, 1016.1133
3.026189566, 1.6793894, 1.1145039, 0.90076333, 3.90625, 46.875, 1022.46094
3.027384859, 0.90839696, 1.8244275, 0.6946565, 8.7890625, 50.78125, 1014.16016
3.028594362, 2.6335878, -3.3053436, 3.3587787, 12.6953125, 47.851563, 1017.08984
3.029832338, 0.3816794, -0.71755725, 1.3206106, -3.90625, 39.55078, 1006.83594
3.031089699, -0.5114504, 4.9541984, 1.5648855, 17.578125, 39.55078, 1011.71875
3.032283861, 1.1984733, -2.8931298, 0.2977099, 17.089844, 50.29297, 1010.2539
3.033508986, -0.54198474, 1.9160305, -0.83206105, 11.71875, 51.26953, 1017.08984
3.03473088, -0.8091603, 2.9770992, -2.1221373, 3.90625, 53.710938, 1004.8828
3.035983035, 2.0229008, 1.2824427, 1.5954199, 11.71875, 41.015625, 1007.8125
3.037262449, -0.40458015, 1.9694656, 0.5954198, 3.90625, 46.38672, 1000.97656
3.038487797, -1.2061069, 1.0152671, -0.84732825, 6.3476563, 47.36328, 1011.23047
3.039710722, 2.3816793, -0.90076333, 2.0458016, -8.300781, 46.875, 1017.5781
3.040953275, -0.84732825, -0.2977099, -1.1374046, 18.554688, 60.546875, 1000.4883
3.042155661, -0.47328246, 1.7328244, -0.99236643, 14.160156, 41.992188, 1010.2539
3.043384737, 0.5114504, -0.34351146, 2.5114503, 7.8125, 45.898438, 1009.7656
3.044597751, 0.129771, 2.4580152, -0.83206105, 19.53125, 46.875, 1015.1367
3.045854818, -0.22900763, 1.8778626, -1.2900764, 0, 41.015625, 1010.2539
3.047059935, 0.89312977, -2.557252, 2.1908398, 18.066406, 52.734375, 1002.9297
3.048284724, -1.2519084, -0.16793893, -0.27480915, 13.183594, 59.08203, 1014.16016
3.049497924, 1.4580153, -0.3740458, 0.67175573, 14.6484375, 50.29297, 998.0469
3.050745814, 2.259542, -1.4580153, 3.0152671, 17.578125, 47.36328, 1011.23047
3.051961493, -2.1526718, 1.2366412, -0.3740458, 12.207031, 51.26953, 1016.1133
3.05325749, 0.7251908, 0.21374045, 0.10687023, 5.3710938, 36.621094, 1010.7422
3.054433601, 1.3206106, 0.091603056, 2.427481, 10.7421875, 50.78125, 1006.34766
3.055684373, -1.0687023, -0.71755725, -0.8015267, 0.9765625, 51.757813, 1006.83594
3.056930241, 0.23664123, -1.0839695, 2.687023, 0, 42.48047, 998.53516
3.058172773, -1.610687, 1.70229, -1.1145039, 8.7890625, 31.25, 1018.0664
3.059386153, -0.57251906, 3.167939, -1.610687, 2.4414063, 52.734375, 1013.6719
3.060609898, 1.4351145, -1.9236641, 2.1145039, 11.71875, 37.597656, 1016.60156
3.061869691, -1.610687, 4.0839696, -1.8549619, 6.3476563, 46.875, 1010.2539
3.063085069, -2.335878, 1.610687, -0.08396947, 9.277344, 60.546875, 997.0703
3.064283347, 3.091603, -1.8015267, -0.3053435, 8.300781, 53.710938, 1008.3008
3.065509499, -0.18320611, 1.9389313, -0.5801527, 7.8125, 49.316406, 1006.83594
3.066735841, 0.99236643, -2.4580152, 3.8473282, 11.71875, 41.503906, 1020.9961
3.06798314, 0.18320611, -1.3206106, 1.5343511, 10.253906, 41.992188, 1004.8828
3.069257963, 1.4580153, -0.870229, 0.45038167, 18.066406, 45.410156, 1003.90625
3.070476922, -1.4503816, 2.9389312, -0.114503816, 1.953125, 47.851563, 1007.3242
3.071743834, 2.9694657, -0.870229, 3.2442749, 4.3945313, 48.828125, 1009.27734
3.07293256, -0.41221374, 1.1374046, 1.0152671, 8.7890625, 47.851563, 1014.64844
3.074149668, -1.0305344, 1.5572519, -1.0229008, 7.3242188, 49.316406, 1024.9023
3.075421794, 0.9160305, -1.8778626, 3.557252, 5.3710938, 42.96875, 1012.20703
3.076592568, -0.5954198, 1.9923664, -2.2137403, 8.300781, 59.08203, 1017.5781
3.077832326, 0.9465649, -0.07633588, 3.2290077, -2.9296875, 59.570313, 1002.9297
3.079061764, 2.183206, 0.32061067, 0.65648854, 10.253906, 48.339844, 1016.60156
3.080306048, -1, 2.572519, 0.29007635, 11.230469, 50.29297, 1005.8594
3.081371556, 1.3358779, -2.0610688, 3.8854961, 3.90625, 50.78125, 1022.46094
3.082733585, -0.96183205, 1.0076336, -0.89312977, 10.253906, 43.945313, 999.5117
3.083975931, -1.3129771, 0.22137405, 0.35877863, 18.066406, 49.804688, 1015.1367
3.085261515, -2.0687022, -2.6946564, -0.114503816, 15.625, 54.6875, 1011.71875
3.086484701, 2.0687022, 1.832061, 3.7633588, 0.48828125, 53.710938, 1010.7422
3.087694005, -1.9694656, 0.4427481, -1.5877863, 5.859375, 45.410156, 1003.90625
3.088957217, 2, -0.77862597, 0.8015267, 11.230469, 52.734375, 1002.9297
3.090155411, 0, -0.8396947, 2.534351, 25.390625, 43.945313, 1007.8125
3.091385678, 0.030534351, 3.129771, -1.6946565, 23.925781, 52.734375, 1011.71875
3.092593362, 1.5801526, -1.259542, 2.5801528, 23.925781, 52.734375, 1008.3008
3.093855064, -2.167939, 3.1755726, 0.519084, 20.019531, 51.757813, 1012.20703
3.095062332, -1.610687, 2.9770992, -1.4274809, 12.6953125, 38.57422, 1021.97266
3.09628455, 2.206107, 0.32061067, 3.1755726, 15.625, 51.757813, 1011.71875
3.097509185, -1.038168, 1.9770992, -1.0229008, 21.484375, 40.527344, 1012.20703
3.098746056, 1.4274809, -0.114503816, 0.34351146, 18.554688, 51.757813, 1007.8125
3.099963505, 0.53435117, -0.33587787, 4.2671757, 11.230469, 45.410156, 1005.3711
3.101261023, 1.7175573, 0.90839696, 0.45801526, 5.3710938, 46.875, 1006.34766
3.102519199, -0.07633588, 1.8167939, 1.0763359, 23.925781, 50.78125, 1017.5781
3.103708547, 1.6259542, -1.3206106, 1.3129771, 15.136719, 42.48047, 1016.1133
3.104930183, -1.9770992, 1.9236641, -2.7709923, 17.089844, 48.339844, 1022.46094
3.106154727, -2.6183207, 1.8396946, 0.5801527, 10.7421875, 46.875, 1014.64844
3.107406576, 0.65648854, -1.351145, -0.6946565, 11.230469, 44.921875, 1014.64844
3.108594879, -1.1603054, 2.4885497, -1.7099236, 12.6953125, 40.039063, 1008.3008
3.109832751, 2.335878, 0.007633588, 4.335878, 9.765625, 53.710938, 1027.3438
3.111060962, 1.8244275, -0.19847329, 1.0839695, 20.996094, 39.0625, 1020.9961
3.112296647, -1.1526718, -0.053435113, 0.03816794, 16.601563, 46.875, 1019.53125
3.113506679, 1.7480916, -1.9007634, 0.38931298, 8.7890625, 46.875, 1014.16016
3.114730064, 0.610687, 2.4503818, -1.4885496, 9.765625, 45.898438, 1007.3242
3.115963446, -2.908397, 3.664122, 0.18320611, 12.207031, 62.98828, 1004.8828
3.117282115, 0.740458, -2.053435, 0.48854962, -0.48828125, 45.410156, 1008.78906
3.118482444, 1.0763359, -2.5419848, 1.4580153, 8.7890625, 50.78125, 1008.78906
3.119708556, -1.3969465, 1.4198474, -1, 5.859375, 43.945313, 1008.78906
3.120932393, 1.1221374, -0.97709924, 1.0305344, 6.8359375, 49.804688, 1006.83594
3.1221740000000002, 0.35877863, -0.41984734, 1.5725191, 11.230469, 43.945313, 1006.34766
3.123384805, -0.66412216, 1.7480916, 0.8396947, 7.8125, 48.828125, 1010.7422
3.12460812, -0.22900763, -1.8167939, 2.740458, 20.019531, 40.527344, 1008.3008
3.125833596, -2.3206108, 2.4503818, -0.8244275, 14.160156, 53.710938, 1019.04297
3.127084876, 0.9541985, 3.465649, -2.778626, 9.765625, 36.621094, 1008.3008
3.12828453, 3.70229, -0.259542, 4.6946564, 9.765625, 49.316406, 1003.41797
3.129500295, -0.3129771, 2.1374047, 0.22137405, 11.71875, 64.94141, 1014.64844
3.130731616, 4.4732823, -1.389313, 1.0152671, 0.48828125, 45.410156, 1009.27734
3.131983859, 0.8854962, 1.8778626, 1.4274809, 15.625, 51.26953, 1018.5547
3.133256937, -2.1603053, 0.46564886, 0.35877863, 6.3476563, 34.179688, 1011.23047
3.134480113, -1.4198474, 2.5038168, -1.29771, 0, 37.597656, 1006.83594
3.135677995, 0.3740458, -1.129771, 1.2137405, -0.9765625, 48.828125, 1006.83594
3.136929196, -1.6870229, 2.351145, -0.610687, 8.300781, 57.617188, 1010.7422
3.138140003, 2.1221373, -1.2748091, 0.2977099, 3.90625, 54.19922, 1016.60156
3.139386216, 1.9312977, -1.0076336, 3.5496182, 18.066406, 56.640625, 1016.1133
3.140594681, -0.48854962, 2.648855, -0.6870229, 7.3242188, 42.96875, 1004.8828
3.141857827, 2.1068702, -2.2671757, 0.3816794, 12.207031, 35.64453, 1008.3008
3.143056009, -1.5038168, 2.6412213, -0.32824427, 18.066406, 50.29297, 1010.2539
3.144284479, -1.6183206, 1.5419847, -0.99236643, 11.230469, 49.316406, 1015.1367
3.145509447, 1.8473282, 0.5801527, 0.5801527, 6.8359375, 49.804688, 1019.04297
3.146748482, -0.17557251, 1.1755725, -0.28244275, 11.230469, 43.945313, 1008.3008
3.147961343, 1.4427481, -1.6259542, 3.2366412, 9.765625, 55.17578, 1000.4883
3.149257859, 1.4274809, -1.1450381, 1.2290076, -0.9765625, 37.597656, 1019.53125
3.15051896, 0.7480916, -1.70229, 2.3435113, 12.6953125, 52.734375, 1010.7422
3.151706049, -3.4732823, 1.4656489, 0.129771, 23.925781, 46.38672, 1009.7656
3.152930471, 1.6259542, 1.4198474, 0.8015267, 11.230469, 59.570313, 1005.8594
3.154155449, -2.3053436, 1, 0.3129771, 13.183594, 45.898438, 998.53516
3.155407036, 0.38931298, 2.0305343, -2.3969467, 3.4179688, 55.664063, 1013.6719
3.156611312, 1.5877863, -2.465649, 2.2366412, 18.066406, 46.875, 1015.625
3.157833501, -1.6717557, 4.2366414, 1.3206106, 18.554688, 49.804688, 1018.0664
3.159060484, 1.6335878, 1.0687023, 0.7251908, 3.90625, 59.570313, 1010.2539
3.160272934, 0.58778626, -0.03816794, 2.9007633, 17.578125, 55.664063, 1009.7656
3.161506721, -0.9389313, 1.9160305, -2.7480917, 18.066406, 42.48047, 1005.8594
3.16273071, 1.6870229, -0.3053435, -0.10687023, 20.019531, 45.898438, 1014.64844
